,sentence,year_from,year_to
3171,што не сум знаел да изразам јасно,1955,1955
3172,тореадор,1955,1955
3173,јас долго чекав еден добар збор,1955,1955
3174,да дојде некој што сиот ме сака,1955,1955
3175,омразо бику доста твојот рог,1955,1955
3176,со годиње го извивам со рака,1955,1955
3177,сум морен веќе од тој натиск див,1955,1955
3178,и в жили тапа рамнодушност лази,1955,1955
3179,омразо бику ако потклекнам,1955,1955
3180,сеедно гази со копита гази,1955,1955
3181,урнатина,1955,1955
3182,урнатина,1955,1955
3183,ѕид или камен,1955,1955
3184,зелен мов во секоја длабнатина,1955,1955
3185,жолт гуштер домаќин стамен,1955,1955
3186,сонце безразлично по урнатината,1955,1955
3187,ете ја вистината,1955,1955
3188,мраз,1955,1955
3189,истината е собата,1955,1955
3190,мраз,1955,1955
3191,мразулци обата,1955,1955
3192,како да не дишело тука дете,1955,1955
3193,каква,1955,1955
3194,студена способност,1955,1955
3195,за омраза,1955,1955
3196,полноќ,1955,1955
3197,клучот од ламбата чкрапнува,1955,1955
3198,безмилосна светлост ја мрзне собата,1955,1955
3199,детето спие на креветче,1955,1955
3200,куклата крај неговата главичка,1955,1955
3201,само таа ја гледа опасноста,1955,1955
3202,и крева очајно раце,1955,1955
3203,занемена од страв,1955,1955
3204,таа крева очајно раце,1955,1955
3205,иако на врата стои еден беспомошен човек,1955,1955
3206,со виновно спуштени раце,1955,1955
3207,и со наведната глава,1955,1955
3208,иако тој иде да го баци детето,1955,1955
3209,пословица,1955,1955
3210,кога човек ќе загуби право на смеа,1955,1955
3211,и право да биде умен,1955,1955
3212,да дели правда,1955,1955
3213,да се прави важен,1955,1955
3214,и право дете и жена да сака,1955,1955
3215,тогаш,1955,1955
3216,му останува правото,1955,1955
3217,да биде тажен,1955,1955
3218,да умира од мака,1955,1955
3219,да чемрее довек,1955,1955
3220,тој човек,1955,1955
3221,проштавање од париз,1955,1955
3222,преминав со дланка по грапавата кожа на ѕидот,1955,1955
