,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
2788,силен сепак клонел,1955,1955,НЕЖНОСТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2789,власта своја решам,1955,1955,НЕЖНОСТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2790,намразиш тајно,1955,1955,НЕЖНОСТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2791,идеш ако згрешам,1955,1955,НЕЖНОСТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2792,разделба,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2793,иде молам,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2794,пристапи тело,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2795,видам жива,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2796,сенка призрачје бело,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2797,станеш чиста,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2798,тревожна слика сонот,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2799,оставаш сам,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2800,прстите ронат,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2801,сфатам оваа делба,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2802,вистина открива значи,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2803,било стварност,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2804,стварно мачи,1955,1955,РАЗДЕЛБА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2805,игранка,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2806,неколку млади вити тела,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2807,вредат вечност цела,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2808,повелба тајно слуша,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2809,темен звук јави,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2810,кална ноќ гони,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2811,која дождот капки рони,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2812,ноќта кална скитам,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2813,итам итам итам,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2814,прослава крвта млада,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2815,има некој страда,1955,1955,ИГРАНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2816,кошмар,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2817,тажно заспиваш сам,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2818,ноќ желби трескот,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2819,тага знам,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2820,сиот баран блескот,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2821,сета веселба барана,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2822,повеќе благост,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2823,погледот зборот наш,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2824,час макар дочарана,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2825,ах,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2826,враќаме,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2827,студна,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2828,разочарана,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2829,леди душава блудна,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2830,груб,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2831,луд,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2832,студ,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2833,нејќам биде,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2834,дави сува,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2835,страдам сам,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2836,кошмар губам,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2837,сакам љубам,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2838,сакам љубам,1955,1955,КОШМАР,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2840,дојдов,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2841,минеле двата ние,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2842,црвен облак небо запрел,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2843,прва сенка поле паѓа,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2844,мирно долу река дише,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2845,тивко тивко тивја патот,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2846,дална моја сетив,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2847,чуден мрачен мир дава,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2848,тивка,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2849,знае,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2850,дојдов,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2851,минеле двата ние,1955,1955,ПЕСНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2852,тишина,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2853,има многу просто,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2854,тишина,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2855,има тихо,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2856,вишина ах вишина,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2857,легни спрема ова небо,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2858,тони височини,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2859,склопи очи склопи очи,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2860,уморен почини,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2861,сека птица сека птица,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2862,свие крилото,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2863,мирен,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2864,сам зеленилото,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2866,секидневно збивање,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2867,има многу просто,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2868,заспивање,1955,1955,ТИШИНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2869,пролет,1955,1955,ПРОЛЕТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2870,бистри матното око небото,1955,1955,ПРОЛЕТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2871,сончната зеница присенува,1955,1955,ПРОЛЕТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2872,есенската седба моите желби,1955,1955,ПРОЛЕТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2873,снегот убога зазеленува,1955,1955,ПРОЛЕТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2874,тајна,1955,1955,ТАЈНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2875,откриј твоја тајна,1955,1955,ТАЈНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2876,па макар мала лесна,1955,1955,ТАЈНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2877,кријам себе гробно,1955,1955,ТАЈНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2878,стане,1955,1955,ТАЈНА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2879,врв,1955,1955,ВРВ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2880,еве врвот искачив сам,1955,1955,ВРВ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2881,тука следи око ничие,1955,1955,ВРВ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2882,себе шепотам,1955,1955,ВРВ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2883,жалосниот сон своето величие,1955,1955,ВРВ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2884,смеа,1955,1955,СМЕА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2885,секна смеата жеден неа,1955,1955,СМЕА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2886,далечина гинам врволица,1955,1955,СМЕА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2887,грлово некако станато,1955,1955,СМЕА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2888,песочна суводолица,1955,1955,СМЕА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2889,жртва,1955,1955,ЖРТВА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2890,драги предмети мили луѓе,1955,1955,ЖРТВА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2891,мислам напати дај срушам,1955,1955,ЖРТВА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2892,вие велите жртвуј младоста,1955,1955,ЖРТВА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2893,вие велите ве слушам,1955,1955,ЖРТВА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2894,кафез,1955,1955,КАФЕЗ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2895,триесет години сторено,1955,1955,КАФЕЗ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2896,триесет скршени врчки,1955,1955,КАФЕЗ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2897,детето затворено,1955,1955,КАФЕЗ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2898,кафез брчки,1955,1955,КАФЕЗ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2899,река,1955,1955,РЕКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2900,река нагоре водата шиба,1955,1955,РЕКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2901,силна мојава снага,1955,1955,РЕКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2902,мускулот слуша,1955,1955,РЕКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2903,река надолу спуштам,1955,1955,РЕКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2904,спокојна блага,1955,1955,РЕКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2905,плавна мојава,1955,1955,РЕКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2906,здравица,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2907,нашите чаши целиваат,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2908,црвеното вино смее,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2909,другари дали сте вие искрени,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2910,усмев искресто тлее,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2911,имам желба потајница,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2912,неа помислувам,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2913,проклето срцево ако ваше,1955,1955,ЗДРАВИЦА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2914,возот,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2915,ене крајот возбуда сина,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2916,таму детинството мое мина,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2917,плачат оние планини,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2918,падина приѕира село,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2919,зар некој мавта шамиче бело,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2920,плачат оние планини,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2921,возот одминува срете,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2922,било онаму еднаш едно дете,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2923,плачат оние планини,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2924,често мислата назад враќа,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2925,другаде негде праќа,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2926,плачат оние планини,1955,1955,ОД ВОЗОТ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2927,старата,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2928,цел ден роданот неми зборови реди,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2929,навечер жените порта седи,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2930,кротко темницата дише сокачето,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2931,сите прибрале настанува штама,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2932,поседи малце сама,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2933,кротко темницата дише сокачето,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2934,мракот очи збра движи,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2935,слуша познат чекор ближи,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2936,кротко темницата дише сокачето,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2937,овој час штрека,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2938,секоја вечер чека чека,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2939,кротко темницата дише сокачето,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2940,најпосле крева дома влезе,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2941,добровечер чкртнува портата резе,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2942,кротко темницата дише сокачето,1955,1955,СТАРАТА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2943,починка,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2944,есенва мирна просветлена сета,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2945,човек сака негде далеку шета,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2946,убавино заморуваш,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2947,минам кое возбуда мами,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2948,има такви места каде сами,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2949,убавино заморуваш,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2950,смирноста мудра страсноста глупа,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2951,седнам паркот некоја клупа,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2952,убавино заморуваш,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2953,долго седам цигара,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2954,вечерта иде чекам,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2955,убавино заморуваш,1955,1955,ПОЧИНКА,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2956,утро,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2957,утрински посетители паркот,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2958,сте чудни луѓе вие,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2959,ви недостасува,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2960,ах уловам извивот пајажинана,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2961,ах фатам трепетот сонцето,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2962,овој лист,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2963,ах предусетам,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2964,летот белата пеперуга,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2965,утрински посетители паркот,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2966,нели исто помислуваме,1955,1955,УТРО,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2967,даб,1955,1955,ДАБ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2968,суши овој древен даб,1955,1955,ДАБ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2969,бршлан нему повијат,1955,1955,ДАБ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2970,та сочна убост даде,1955,1955,ДАБ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
2971,сладок скокот тврдата кора,1955,1955,ДАБ,ВЕЗИЛКА (1955),ВЕЗИЛКА (1955)
