,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
1901,ами бебенцето слаткото слаткото,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1902,камо еднаш гушне,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1903,кажи гука боже слушне,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1904,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1905,глас сме прле прета,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1906,рачињата лета лета,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1907,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1908,зеде донесе,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1909,детински очи погледав тука,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1910,детинско сетев чука,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1911,смислен биде,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1912,еј детенце видела,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1913,брза кажувај сте мине,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1914,себе кажи сака знам,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1915,прва друшка познава,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1916,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1917,кажувам,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1918,жал,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1919,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1921,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1922,едно биде,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1923,сака иде,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1924,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1925,друго може,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1926,ете мисла често бег,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1927,дните вас двор седи,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1928,смеа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1929,игра,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1930,каква надеж редевме,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1931,после замина,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1932,друга страна,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1933,четири година оттогаш,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1934,многу многу стана,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1935,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1936,одвај препознав,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1937,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1938,ист,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1939,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1940,знае тажена,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1941,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1942,немој сака солза пискоти,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1943,речи дете мажена,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1944,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1945,сам знае нов домаќин,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1946,погоден,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1947,времињата,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1948,главно слог мине,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1949,може збиркаме,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1950,куќа спрема,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1951,откинеме,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1952,баш послатко,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1953,сама реди,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1954,куќа многу бара,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1955,гледа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1956,ретко излезе кино слаткарница,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1957,штом дуќан маж води,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1958,некогаш дете парк прошетам,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1959,некогаш остај корзо оди,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1960,заtворницаtа уpаа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1961,корзо зар има корзо,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1962,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1963,има седум,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1964,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1965,оди ред редум,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1966,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1967,век некако глув,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1968,чуди,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1969,заtвореницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1970,првпат чув,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1971,мисли врти опашка вешто,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1972,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1973,смее згреши,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1974,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1975,мил гледа радува,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1976,има луѓе гради пајажина празно,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1977,сетив иде штур мразно,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1978,каже брат снаа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1979,дошле штутка срами,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1980,поджолтнат прст гази,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1981,одвај шушолат очи пулат,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1982,збор каже,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1983,оти лазар бил жив лаже,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1984,друgачкаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1985,вели може,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1986,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1987,мртов отепан одамна знам,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1988,па убиле грозно,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1989,премирам плаче зајдувам,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1990,траам,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1991,отепан појќе љубувам,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1992,сtражароt,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1993,стига,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1994,заtворницаtа,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1995,оди засега каже,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1996,дај бацам дојди,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1997,лудо тажи,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1998,оди,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
1999,друgачкаtа pлаче,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2000,сирота,1953,1953,ДВЕ ДРУГАЧКИ,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2001,поема,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2002,безумец безумец tи ленива,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2003,чух невиден tаен gлас,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2004,сpреgни pлуg заборавенаtа ниво,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2005,че блиска еt до близок еt час,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2006,gоtов сја клнам изорам ниво,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2007,кажи tи невиден gлас,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2008,чуј заgрме gлас сја оtзива,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2009,божиј gнев народен gлас,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2011,сtаја заtворен самичак лежиш,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2012,дух tи сtаваt див мрачен,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2013,днеска tрpиш уtре сtрадаш,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2014,неусеtно как свешt сја tоpиш,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2015,tешка болесt pосtела pадаш,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2016,дор чрна землја tи сја сtоpиш,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2018,шtо ви наpравихtе книgи мноgобројни,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2019,ви каков донесохtе pлод,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2020,усмалихtе ли вие маки безбројни,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2021,gоркијt tој народ,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2022,песна рајко жинзифов,1953,1953,– ПОЕМА –,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2024,стар москва улица мирен,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2025,мине минат матно,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2026,два сив ред уморни куќи,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2027,небо кубе темнозлатно,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2028,притивна назад градски бука,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2029,приквечер мрежен фаќа,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2030,чуден тишина тука,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2031,време назад враќа,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2032,чини ова,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2033,век станува ова,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2034,тука сретам,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2035,дружба чудесно нов,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2036,познал веднаш мисли,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2037,твојот опул мрачен,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2038,од брз литото палто,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2039,лик сув мачен,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2040,познал запре,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2041,ко земјак стар добер,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2042,мртов одамна,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2043,стемнет мрак гробен,1953,1953,1,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2045,мине овде,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2046,каде минел,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2047,црн далги,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2048,дели век,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2049,ете сака,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2050,твојот гроб дојде,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
2051,гроб твој запре,1953,1953,2,ПЕСНИ (1953),МОНОЛОЗИ И ДИЈАЛОЗИ
